500,500,500,200,500,500,500,,,,,,,,,,,
500,500,502,201,500,500,502,,,,,,,,,,,
500,500,501,201,500,500,501,,,,,,,,,,,
500,500,503,200,500,500,1000,,,,,,,,,,,500,500,1000
500,500,504,200,500,500,1000,,,,,,,,,,,
500,502,502,202,500,502,502,,,,,,,,,,,1000,502,502
500,502,501,201,500,502,501,,,,,,,,,,,
500,502,503,201,500,502,1000,,,,,,,,,,,500,502,1000
500,502,504,201,500,502,1000,,,,,,,,,,,
500,501,501,201,500,501,501,,,,,,,,,,,1000,501,501
500,501,503,201,500,501,1000,,,,,,,,,,,500,501,1000
500,501,504,201,500,501,1000,,,,,,,,,,,
500,503,503,200,500,1000,1000,,,,,500,1000,1000
500,503,504,200,500,1000,1000,,,,,,,,,,,500,1000,1000
500,504,504,200,500,1000,1000,,,,,,,,,,,
502,502,502,202,502,502,502,,,,,,,,,,,
502,502,501,201,502,502,501,,,,,,,,,,,1000,1000,1000
502,502,503,202,502,502,1000,,,,,,,,,,,502,502,1000
502,502,504,202,502,502,1000,,,,,,,,,,,
502,501,501,201,502,501,501,,,,,,,,,,,1000,1000,1000
502,501,503,201,502,501,1000,,,,,,,,,,,1000,1000,1000
502,501,504,201,502,501,1000,,,,,,,,,,,1000,1000,1000
502,503,503,201,502,1000,1000,,,,,,,,,,,1000,1000,1000
502,503,504,201,502,1000,1000,,,,,,,,,,,1000,1000,1000
502,504,504,202,502,1000,1000,,,,,,,,,,,
501,501,501,202,501,501,501,,,,,,,,,,,
501,501,503,201,501,501,1000,,,,,,,,,,,501,501,1000
501,501,504,201,501,501,1000,,,,,,,,,,,
501,503,503,201,501,1000,1000,,,,,,,,,,,501,1000,1000
501,503,504,201,501,503,1000,,,,,,,,,,,
501,504,504,201,501,1000,1000,,,,,,,,,,,1000,1000,1000
503,503,503,200,503,1000,1000,,,,,,,,,,,1000,1000,1000
503,503,504,201,503,503,1000,,,,,,,,,,,
503,504,504,201,1000,1000,1000,,,,,,,,,,,1000,1000,1000
504,504,504,201,1000,1000,1000,,,,,,,,,,,
